raw,speaker,text,line_number_n,ngram_text
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era s,18,era s
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era bastante amplia no era bastante amplia,19,era bastante
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era bastante amplia no era bastante amplia,19,bastante amplia
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era bastante amplia no era bastante amplia,19,amplia no
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era bastante amplia no era bastante amplia,19,no era
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era bastante amplia no era bastante amplia,19,era bastante
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, era bastante amplia no era bastante amplia,19,bastante amplia
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, teníabastantes cuartos porque mi mamá siempre quiso tener muchísimos muchachos entonces eh ,20,teníabastantes cuartos
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, teníabastantes cuartos porque mi mamá siempre quiso tener muchísimos muchachos entonces eh ,20,cuartos porque
"Habl. Bueno, era ... era s.. era bastante amplia ¿no? Era bastante amplia; teníabastantes cuartos, porque mi mamá siempre quiso tener muchísimos muchachos, entonces, eh ... después de mí, tuvo ... ahí mismo tuvo una pérdida, y tuvo que esperar aproximadamente cuatro años, y por eso mis tres hermanos, A.M., A., A., que vienen después de mí, son muy distanciados a mí ¿no? Entonces no hemos tenido tampoco un contacto ... mi.. como por ejemplo, mis dos hermanos varones, que son ... se llevan diez meses cada uno, son el mejor amigo uno del otro. Entonces ... yo fui un poquito más ... más distanciado ... y ... fui el nieto consentido de mi abuelo ... materno y ... tuve una gran camaradería con él ¿no? Y él me enseñó muchísimas cosas desde chiquitico, pues, como era el consentido ... Él era un gran amante de la ópera y de la música clásica, por ejemplo, y ... él, con una gran paciencia, empezó a enseñarme una cantidad de cosas de música y ... empecé a diferenciar las voces, la musicalidad, tonalidades, etc.; al principio, imagínate, para mí eran un bojote de gritos ... terribles que no me gustaba nada pero poco a poco y, repito, con una paciencia enorme, fue enseñándome y ahorita es mi hobby, pues; mi pasión más grande ahorita es la música.",Hablante, teníabastantes cuartos porque mi mamá siempre quiso tener muchísimos muchachos entonces eh ,20,porque mi
